,1stServesIn,1stWon,2ndWon,win
106773,56,67,51,0
106774,50,50,40,0
106775,59,55,46,0
106776,65,67,43,0
106777,71,65,54,0
106778,72,58,56,0
106779,61,74,19,0
106780,46,67,51,0
106781,57,60,57,0
106782,56,68,53,0
106783,54,79,40,0
106784,58,67,47,0
106785,60,85,51,0
106786,49,72,42,0
106787,61,63,56,0
106788,75,78,65,0
106789,57,81,47,0
106790,60,68,45,0
106791,67,55,61,0
106792,56,81,42,0
106793,37,57,34,0
106794,49,70,42,0
106795,65,70,37,0
106796,39,66,46,0
106797,73,74,47,0
106798,82,69,56,0
106799,65,74,48,0
106800,60,77,52,0
106801,60,69,25,0
106802,70,71,50,0
106803,68,86,54,0
106804,59,83,51,0
106805,53,82,48,0
106806,60,67,50,0
106807,51,84,35,0
106808,52,39,56,0
106809,61,67,48,0
106810,68,73,32,0
106811,51,68,45,0
106812,59,64,43,0
106813,53,56,41,0
106814,63,65,41,0
106815,56,78,40,0
106816,63,73,58,0
106817,67,68,45,0
106818,60,68,56,0
106819,57,73,56,0
106820,65,73,58,0
106821,52,87,57,0
106822,42,56,45,0
106823,53,82,53,0
106824,65,76,59,0
106825,60,57,66,0
106826,59,57,44,0
106827,71,69,57,0
106828,56,48,50,0
106829,54,74,35,0
106830,45,65,52,0
106831,69,76,59,0
106832,57,62,46,0
106833,50,66,42,0
106834,61,69,48,0
106835,69,80,57,0
106836,62,64,50,0
106837,65,66,46,0
106838,67,65,62,0
106839,59,75,44,0
106840,76,62,53,0
106841,55,62,32,0
106842,64,59,50,0
106843,62,66,36,0
106844,56,71,50,0
106845,54,75,41,0
106846,65,67,21,0
106847,61,71,55,0
106848,55,70,48,0
106849,55,72,52,0
106850,50,57,55,0
106851,58,59,39,0
106852,57,72,44,0
106853,51,79,41,0
106854,46,72,36,0
106855,46,74,38,0
106856,52,54,63,0
106857,58,60,28,0
106858,57,80,44,0
106859,56,64,54,0
106860,57,58,68,0
106861,61,61,47,0
106862,55,71,46,0
106863,55,71,53,0
106864,58,78,57,0
106865,69,64,52,0
106866,53,63,41,0
106867,57,81,48,0
106868,62,72,40,0
106869,69,70,51,0
106870,45,65,40,0
106871,48,62,36,0
106872,58,65,60,0
106873,46,69,36,0
106874,52,68,45,0
106875,66,55,44,0
106876,55,85,42,0
106877,59,63,43,0
106878,56,72,41,0
106879,48,70,45,0
106880,59,65,40,0
106881,58,62,53,0
106882,57,68,39,0
106883,46,72,44,0
106884,68,55,43,0
106885,55,78,35,0
106886,59,71,58,0
106887,51,66,40,0
106888,59,82,52,0
106889,66,57,42,0
106890,50,66,40,0
106891,47,75,65,0
106892,48,77,57,0
106893,37,68,29,0
106894,66,67,40,0
106895,56,69,48,0
106896,56,61,29,0
106897,64,59,26,0
106898,60,42,34,0
106899,56,66,40,0
106900,60,56,53,0
106901,64,77,53,0
106902,56,74,46,0
106903,65,82,48,0
106904,57,64,56,0
106905,51,54,21,0
106906,59,80,42,0
106907,68,66,62,0
106908,65,59,51,0
106909,61,70,53,0
106910,66,59,52,0
106911,57,55,48,0
106912,53,63,35,0
106913,52,42,44,0
106914,44,69,37,0
106915,49,74,40,0
106916,59,60,34,0
106917,50,69,50,0
106918,73,51,70,0
106919,43,63,34,0
106920,65,60,44,0
106921,56,70,41,0
106922,59,71,29,0
106923,63,64,43,0
106924,57,75,48,0
106925,61,69,41,0
106926,69,54,68,0
106927,64,71,42,0
106928,60,68,57,0
106929,54,60,38,0
106930,57,72,47,0
106931,57,73,40,0
106932,53,65,53,0
106933,60,62,57,0
106934,45,76,50,0
106935,47,62,55,0
106936,61,75,31,0
106937,60,65,44,0
106938,53,60,48,0
106939,62,64,45,0
106940,62,63,45,0
106941,61,81,43,0
106942,66,71,50,0
106943,54,80,47,0
106944,56,70,38,0
106945,63,72,51,0
106946,63,67,52,0
106947,58,55,31,0
106948,61,67,46,0
106949,58,76,30,0
106950,53,78,58,0
106951,59,74,50,0
106952,64,75,53,0
106953,56,58,37,0
106954,55,73,51,0
106955,67,51,31,0
106956,63,71,46,0
106957,58,72,58,0
106958,49,60,52,0
106959,67,80,42,0
106960,65,63,56,0
106961,62,74,60,0
106962,73,60,47,0
106963,64,66,44,0
106964,72,66,34,0
106965,44,77,67,0
106966,60,68,45,0
106967,61,78,44,0
106968,50,83,54,0
106969,67,62,22,0
106970,63,61,52,0
106971,67,78,33,0
106972,59,60,39,0
106973,67,75,47,0
106974,73,58,50,0
106975,62,71,52,0
106976,68,67,41,0
106977,79,57,20,0
106978,59,59,53,0
106979,68,71,51,0
106980,54,82,41,0
106981,61,69,50,0
106982,67,61,40,0
106983,58,63,46,0
106984,58,66,23,0
106985,49,51,48,0
106986,50,67,50,0
106987,63,65,46,0
106988,65,71,47,0
106989,51,53,26,0
106990,66,72,56,0
106991,60,60,31,0
106992,63,60,45,0
106993,66,71,47,0
106994,51,47,45,0
106995,64,76,39,0
106996,58,71,42,0
106997,58,56,34,0
106998,70,63,28,0
106999,54,55,37,0
107000,67,69,42,0
107001,51,75,40,0
107002,52,75,43,0
107003,60,42,44,0
107004,67,65,44,0
107005,63,57,31,0
107006,53,70,46,0
107007,72,71,29,0
107008,66,56,50,0
107009,63,53,41,0
107010,64,77,36,0
107011,58,70,46,0
107012,65,50,40,0
107013,72,84,31,0
107014,57,72,41,0
107015,50,65,42,0
107016,61,80,52,0
107017,58,41,50,0
107018,73,65,42,0
107019,56,82,53,0
107020,57,63,31,0
107021,60,67,50,0
107022,59,82,42,0
107023,58,68,54,0
107024,65,71,46,0
107025,57,77,43,0
107026,52,45,40,0
107027,62,82,48,0
107028,60,76,51,0
107029,59,61,51,0
107030,50,87,47,0
107031,69,74,26,0
107032,59,62,50,0
107033,65,69,57,0
107034,69,73,52,0
107035,58,82,51,0
107036,57,77,39,0
107037,57,79,47,0
107038,66,70,55,0
107039,40,50,33,0
107040,68,65,41,0
107041,47,65,52,0
107042,80,55,25,0
107043,69,71,35,0
107044,63,59,53,0
107045,50,68,41,0
107046,55,63,45,0
107047,63,61,33,0
107048,65,53,56,0
107049,59,60,39,0
107050,61,83,46,0
107051,41,65,32,0
107052,79,69,50,0
107053,52,64,61,0
107054,51,67,64,0
107055,55,65,50,0
107056,61,67,52,0
107057,48,70,34,0
107058,58,67,50,0
107059,60,60,40,0
107060,63,77,40,0
107061,59,66,46,0
107062,66,72,39,0
107063,56,52,37,0
107064,61,76,46,0
107065,55,68,47,0
107066,69,65,32,0
107067,62,58,47,0
107068,59,73,37,0
107069,62,51,36,0
107070,56,83,46,0
107071,62,79,51,0
107072,67,76,53,0
107073,47,78,42,0
107074,62,71,42,0
107075,52,76,59,0
107076,60,62,47,0
107077,64,75,43,0
107078,55,80,48,0
107079,47,72,46,0
107080,62,70,38,0
107081,72,57,47,0
107082,67,67,35,0
107083,64,52,29,0
107084,58,53,53,0
107085,59,62,48,0
107086,58,80,35,0
107087,65,67,50,0
107088,63,68,54,0
107089,46,75,46,0
107090,56,66,44,0
107091,58,73,47,0
107092,61,61,43,0
107093,56,73,58,0
107094,52,61,50,0
107095,63,46,58,0
107096,60,56,61,0
107097,57,72,56,0
107098,56,56,47,0
107099,63,69,50,0
107100,59,59,35,0
107101,44,72,49,0
107102,54,76,43,0
107103,62,50,50,0
107104,59,72,30,0
107105,60,50,47,0
107106,60,78,39,0
107107,48,70,50,0
107108,54,71,45,0
107109,67,68,48,0
107110,52,73,46,0
107111,60,76,61,0
107112,67,72,56,0
107113,66,65,41,0
107114,62,61,60,0
107115,53,69,40,0
107116,52,71,43,0
107117,53,69,38,0
107118,53,75,54,0
107119,58,55,43,0
107120,52,73,45,0
107121,55,53,47,0
107122,64,73,52,0
107123,65,73,50,0
107124,66,82,45,0
107125,50,68,53,0
107126,57,71,59,0
107127,53,64,41,0
107128,56,65,46,0
107129,57,67,51,0
107130,62,63,32,0
107131,65,70,25,0
107132,45,80,51,0
107133,62,69,41,0
107134,58,69,48,0
107135,73,62,45,0
107136,73,53,50,0
107137,70,73,42,0
107138,61,75,46,0
107139,56,63,42,0
107140,61,66,57,0
107141,56,58,43,0
107142,61,53,42,0
107143,54,72,54,0
107144,58,63,49,0
107145,65,80,40,0
107146,50,61,41,0
107147,70,57,51,0
107148,61,78,47,0
107149,72,69,38,0
107150,60,61,46,0
107151,69,67,60,0
107152,64,70,46,0
107153,60,83,55,0
107154,69,66,30,0
107155,50,67,39,0
107156,48,69,37,0
107157,71,68,61,0
107158,65,78,58,0
107159,73,64,51,0
107160,55,75,44,0
107161,52,66,49,0
107162,60,58,33,0
107163,57,80,39,0
107164,56,64,35,0
107165,61,78,50,0
107166,57,79,41,0
107167,60,63,54,0
107168,58,66,50,0
107169,58,77,43,0
107170,60,81,37,0
107171,61,69,44,0
107172,47,60,34,0
107173,66,62,33,0
107174,54,69,45,0
107175,62,50,65,0
107176,62,70,57,0
107177,66,68,35,0
107178,66,65,33,0
107179,65,69,36,0
107180,60,62,47,0
107181,66,65,28,0
107182,66,65,62,0
107183,58,74,47,0
107184,57,70,51,0
107185,74,71,37,0
107186,64,62,33,0
107187,58,59,40,0
107188,54,68,47,0
107189,60,78,50,0
107190,64,62,50,0
107191,56,61,48,0
107192,66,76,43,0
107193,63,67,35,0
107194,54,88,43,0
107195,65,71,47,0
107196,67,71,27,0
107197,63,61,44,0
107198,66,53,43,0
107199,63,65,43,0
107200,62,77,36,0
107201,60,69,37,0
107202,63,63,51,0
107203,63,60,51,0
107204,71,57,33,0
107205,70,71,50,0
107206,58,67,67,0
107207,70,66,38,0
107208,47,55,50,0
107209,65,59,46,0
107210,62,82,42,0
107211,66,64,61,0
107212,66,69,40,0
107213,68,72,44,0
107214,70,63,50,0
107215,68,72,56,0
107216,69,58,41,0
107217,61,71,50,0
107218,79,76,46,0
107219,69,62,45,0
107220,55,65,40,0
107221,66,70,61,0
107222,54,80,60,0
107223,57,90,46,0
107224,61,68,50,0
107225,48,62,45,0
107226,68,77,40,0
107227,52,50,50,0
107228,50,84,40,0
107229,67,75,46,0
107230,72,58,33,0
107231,64,47,47,0
107232,62,73,36,0
107233,57,87,55,0
107234,56,82,58,0
107235,59,73,44,0
107236,61,53,55,0
107237,41,80,47,0
107238,54,61,50,0
107239,65,62,35,0
107240,51,72,46,0
107241,48,67,51,0
107242,57,74,61,0
107243,56,61,50,0
107244,63,81,47,0
107245,61,66,46,0
107246,55,67,45,0
107247,56,63,40,0
107248,50,75,55,0
107249,56,42,36,0
107250,57,55,34,0
107251,59,64,55,0
107252,66,55,5,0
107253,46,59,56,0
107254,55,61,48,0
107255,60,60,44,0
107256,62,64,47,0
107257,64,57,50,0
107258,54,76,37,0
107259,70,60,61,0
107260,59,62,48,0
107261,55,65,21,0
107262,58,73,50,0
107263,50,75,44,0
107264,53,71,48,0
107265,52,85,48,0
107266,66,70,50,0
107267,52,78,40,0
107268,45,62,52,0
107269,60,70,60,0
107270,59,71,29,0
107271,61,82,46,0
107272,58,52,59,0
107273,57,61,54,0
107274,42,48,50,0
107275,51,67,37,0
107276,66,60,45,0
107277,65,55,52,0
107278,60,61,50,0
107279,70,62,50,0
107280,47,72,45,0
107281,63,71,36,0
107282,53,75,48,0
107283,63,51,47,0
107284,59,41,57,0
107285,54,58,37,0
107286,55,62,40,0
107287,66,50,46,0
107288,60,68,48,0
107289,50,68,60,0
107290,70,88,56,0
107291,61,57,37,0
107292,82,44,80,0
107293,57,68,54,0
107294,60,69,45,0
107295,53,58,54,0
107296,52,75,33,0
107297,60,62,65,0
107298,70,70,46,0
107299,59,79,44,0
107300,69,64,56,0
107301,60,56,59,0
107302,51,71,50,0
107303,45,52,30,0
107304,53,67,48,0
107305,75,54,45,0
107306,66,77,50,0
107307,74,64,44,0
107308,55,45,33,0
107309,62,76,35,0
107310,57,80,59,0
107311,61,68,64,0
107312,62,76,46,0
107313,71,58,55,0
107314,59,51,54,0
107315,64,59,44,0
107316,58,62,32,0
107317,62,73,50,0
107318,58,66,26,0
107319,74,62,40,0
107320,66,75,38,0
107321,60,75,33,0
107322,64,68,61,0
107323,58,68,37,0
107324,66,76,28,0
107325,65,74,46,0
107326,57,71,44,0
107327,65,63,70,0
107328,56,72,69,0
107329,69,68,36,0
107330,55,77,36,0
107331,67,58,52,0
107332,51,84,36,0
107333,66,77,44,0
107334,58,72,56,0
107335,60,66,57,0
107336,65,63,45,0
107337,55,73,48,0
107338,59,67,53,0
107339,58,76,43,0
107340,64,61,40,0
107341,53,63,61,0
107342,68,73,47,0
107343,56,80,55,0
107344,54,72,38,0
107345,61,69,51,0
107346,69,60,53,0
107347,55,60,58,0
107348,62,45,42,0
107349,70,60,50,0
107350,64,82,36,0
107351,55,71,48,0
107352,65,73,42,0
107353,73,70,36,0
107354,60,50,45,0
107355,49,76,33,0
107356,66,80,44,0
107357,62,67,37,0
107358,66,69,64,0
107359,61,71,37,0
107360,55,44,40,0
107361,56,68,66,0
107362,45,61,61,0
107363,42,62,39,0
107364,41,75,46,0
107365,50,72,43,0
107366,45,52,44,0
107367,58,80,52,0
107368,60,68,56,0
107369,46,70,53,0
107370,37,46,45,0
107371,56,70,35,0
107372,58,72,45,0
107373,42,82,43,0
107374,55,76,43,0
107375,57,73,43,0
107376,59,64,47,0
107377,54,60,55,0
107378,57,52,44,0
107379,75,51,50,0
107380,54,72,50,0
107381,70,57,43,0
107382,56,61,55,0
107383,55,65,57,0
107384,58,61,36,0
107385,61,66,60,0
107386,73,66,43,0
107387,70,79,55,0
107388,64,69,56,0
107389,65,62,60,0
107390,55,61,46,0
107391,65,51,57,0
107392,69,71,57,0
107393,63,81,32,0
107394,51,74,52,0
107395,57,58,51,0
107396,46,75,47,0
107397,45,67,35,0
107398,68,56,55,0
107399,52,79,45,0
107400,51,80,46,0
107401,69,73,48,0
107402,67,42,30,0
107403,54,72,46,0
107404,62,66,65,0
107405,60,66,30,0
107406,62,69,38,0
107407,57,73,51,0
107408,53,81,58,0
107409,59,63,42,0
107410,63,57,40,0
107411,59,79,39,0
107412,55,81,54,0
107413,66,65,28,0
107414,42,72,50,0
107415,59,75,39,0
107416,70,57,42,0
107417,81,69,100,0
107418,46,60,41,0
107419,71,66,41,0
107420,59,83,45,0
107421,52,69,60,0
107422,81,34,50,0
107423,45,70,40,0
107424,65,52,47,0
107425,61,76,41,0
107426,52,57,32,0
107427,55,69,52,0
107428,56,58,46,0
107429,59,61,40,0
107430,58,61,52,0
107431,57,50,36,0
107432,56,71,38,0
107433,54,60,44,0
107434,30,53,44,0
107435,55,62,36,0
107436,53,52,31,0
107437,65,71,44,0
107438,53,72,37,0
107439,51,59,48,0
107440,59,58,42,0
107441,49,68,44,0
107442,58,72,48,0
107443,67,55,45,0
107444,63,63,56,0
107445,71,73,53,0
107446,60,50,23,0
107447,49,46,40,0
107448,62,63,27,0
107449,61,72,47,0
107450,66,52,48,0
107451,58,75,39,0
107452,52,75,40,0
107453,63,57,47,0
107454,63,79,31,0
107455,64,48,41,0
107456,63,64,42,0
107457,58,77,32,0
107458,50,72,54,0
107459,56,42,40,0
107460,60,76,57,0
107461,51,46,50,0
107462,44,75,48,0
107463,56,40,43,0
107464,64,75,54,0
107465,55,75,37,0
107466,51,70,50,0
107467,45,72,58,0
107468,53,77,54,0
107469,63,60,52,0
107470,57,79,56,0
107471,69,53,56,0
107472,58,71,40,0
107473,56,64,42,0
107474,50,59,50,0
107475,51,79,34,0
107476,64,72,44,0
107477,52,76,52,0
107478,36,64,43,0
107479,59,68,42,0
107480,47,68,42,0
107481,42,69,41,0
107482,50,79,46,0
107483,62,69,48,0
107484,43,80,34,0
107485,40,77,51,0
107486,57,71,61,0
107487,42,69,54,0
107488,65,68,33,0
107489,66,70,41,0
107490,66,57,43,0
107491,53,58,38,0
107492,55,55,43,0
107493,53,75,38,0
107494,55,64,66,0
107495,60,57,26,0
107496,46,75,39,0
107497,55,68,55,0
107498,51,52,16,0
107499,51,74,45,0
107500,48,56,37,0
107501,56,63,30,0
107502,52,82,40,0
107503,70,60,26,0
107504,55,68,46,0
107505,65,44,23,0
107506,50,77,40,0
107507,46,75,59,0
107508,59,60,55,0
107509,64,60,42,0
107510,67,60,44,0
107511,57,63,45,0
107512,59,59,36,0
107513,51,63,57,0
107514,50,67,44,0
107515,63,53,65,0
107516,42,57,36,0
107517,70,60,37,0
107518,57,54,26,0
107519,44,63,29,0
107520,45,64,58,0
107521,52,70,45,0
107522,57,69,42,0
107523,53,75,53,0
107524,52,77,56,0
107525,48,72,26,0
107526,64,67,50,0
107527,46,69,40,0
107528,68,53,38,0
107529,53,72,57,0
107530,71,68,30,0
107531,46,66,47,0
107532,51,52,36,0
107533,61,68,33,0
107534,60,69,53,0
107535,67,30,23,0
107536,61,54,33,0
107537,59,40,33,0
107538,62,35,25,0
107539,67,57,45,0
107540,75,73,40,0
107541,67,52,29,0
107542,66,50,52,0
107543,62,48,46,0
107544,59,61,36,0
107545,63,69,48,0
107546,55,51,36,0
107547,61,55,36,0
107548,46,69,36,0
107549,57,60,33,0
107550,52,54,50,0
107551,57,59,45,0
107552,50,50,0,0
107553,58,48,31,0
107554,68,53,28,0
107555,55,80,50,0
107556,56,56,61,0
107557,72,70,38,0
107558,78,67,47,0
107559,65,82,46,0
107560,71,65,37,0
107561,58,85,20,0
107562,58,60,34,0
107563,66,39,38,0
107564,47,58,40,0
107565,56,50,39,0
107566,44,87,30,0
107567,70,66,50,0
107568,57,80,61,0
107569,70,73,51,0
107570,52,65,47,0
107571,61,62,45,0
107572,57,78,33,0
107573,51,62,23,0
107574,60,55,43,0
107575,59,59,50,0
107576,59,58,38,0
107577,57,50,33,0
107578,56,59,17,0
107579,65,37,35,0
107580,69,74,60,0
107581,65,55,37,0
107582,57,50,33,0
107583,62,65,38,0
107584,65,65,43,0
107585,56,66,56,0
107586,67,38,33,0
107587,64,63,45,0
107588,66,73,57,0
107589,66,65,60,0
107590,50,69,38,0
107591,61,68,49,0
107592,56,76,47,0
107593,58,51,21,0
107594,58,55,33,0
107595,56,52,27,0
107596,65,66,59,0
107597,65,51,56,0
107598,52,32,36,0
107599,62,53,50,0
107600,51,40,42,0
107601,72,50,40,0
107602,50,65,19,0
107603,61,67,48,0
107604,59,59,46,0
107605,53,67,53,0
107606,54,60,30,0
107607,53,76,57,0
107608,63,56,35,0
107609,57,70,33,0
107610,57,66,56,0
107611,68,60,41,0
107612,65,30,33,0
107613,51,60,39,0
107614,51,60,42,0
107615,44,43,32,0
107616,65,51,30,0
107617,50,61,36,0
107618,72,63,42,0
107619,72,20,15,0
107620,68,57,52,0
107621,71,60,54,0
107622,70,46,16,0
107623,61,66,54,0
107624,60,65,47,0
107625,61,81,60,0
107626,66,72,51,0
107627,62,59,40,0
107628,55,63,41,0
107629,70,72,33,0
107630,76,78,41,0
107631,83,56,36,0
107632,64,74,34,0
107633,48,82,39,0
107634,75,67,31,0
107635,64,60,28,0
107636,60,67,35,0
107637,60,67,43,0
107638,66,75,45,0
107639,58,77,52,0
107640,70,69,44,0
107641,66,49,60,0
107642,69,56,39,0
107643,58,66,30,0
107644,57,64,51,0
107645,73,57,61,0
107646,60,71,54,0
107647,63,70,54,0
107648,74,69,26,0
107649,56,70,37,0
107650,58,70,41,0
107651,59,74,61,0
107652,72,83,54,0
107653,55,41,30,0
107654,50,57,36,0
107655,69,56,45,0
107656,67,75,43,0
107657,62,79,53,0
107658,53,76,41,0
107659,54,62,48,0
107660,65,50,46,0
107661,55,76,42,0
107662,56,64,50,0
107663,66,70,51,0
107664,60,67,41,0
107665,63,77,34,0
107666,61,72,39,0
107667,58,70,35,0
107668,70,57,58,0
107669,47,56,38,0
107670,66,45,27,0
107671,68,60,59,0
107672,41,64,42,0
107673,57,73,51,0
107674,56,74,50,0
107675,65,62,64,0
107676,66,64,44,0
107677,50,60,25,0
107678,59,68,46,0
107679,70,58,50,0
107680,53,76,46,0
107681,46,77,35,0
107682,46,65,38,0
107683,64,56,50,0
107684,52,87,34,0
107685,58,75,48,0
107686,59,73,48,0
107687,63,67,61,0
107688,64,59,55,0
107689,57,67,19,0
107690,60,66,40,0
107691,40,59,33,0
107692,66,68,42,0
107693,62,58,39,0
107694,44,68,41,0
107695,64,61,37,0
107696,55,72,44,0
107697,65,67,29,0
107698,59,60,35,0
107699,53,67,31,0
107700,55,61,34,0
107701,44,68,39,0
107702,62,51,42,0
107703,30,60,35,0
107704,64,76,52,0
107705,50,51,44,0
107706,65,68,66,0
107707,44,75,40,0
107708,64,63,51,0
107709,54,53,47,0
107710,62,79,53,0
107711,61,54,51,0
107712,56,71,52,0
107713,57,56,45,0
107714,62,45,8,0
107715,57,53,47,0
107716,54,73,60,0
107717,61,61,46,0
107718,66,71,47,0
107719,47,73,36,0
107720,63,75,46,0
107721,62,76,46,0
107722,46,57,37,0
107723,57,63,26,0
107724,61,61,58,0
107725,56,59,43,0
107726,65,63,51,0
107727,68,67,38,0
107728,57,56,37,0
107729,61,42,46,0
107730,59,46,33,0
107731,65,67,47,0
107732,56,53,56,0
107733,65,70,45,0
107734,62,61,42,0
107735,57,78,51,0
107736,63,85,60,0
107737,55,68,34,0
107738,56,66,42,0
107739,50,78,44,0
107740,60,66,43,0
107741,55,61,51,0
107742,50,70,37,0
107743,47,76,39,0
107744,59,70,40,0
107745,79,54,57,0
107746,50,76,10,0
107747,67,61,50,0
107748,51,65,31,0
107749,52,46,44,0
107750,46,58,42,0
107751,54,69,36,0
107752,55,59,45,0
107753,42,54,50,0
107754,60,64,60,0
107755,42,77,32,0
107756,52,70,45,0
107757,52,67,46,0
107758,46,76,46,0
107759,56,73,34,0
107760,61,77,53,0
107761,63,58,25,0
107762,65,66,72,0
107763,57,72,41,0
107764,64,67,31,0
107765,46,60,51,0
107766,51,71,36,0
107767,54,64,50,0
107768,52,73,33,0
107769,53,69,61,0
107770,66,56,59,0
107771,41,71,58,0
107772,58,81,37,0
107773,40,80,26,0
107774,56,56,56,0
107775,66,58,47,0
107776,60,67,77,0
107777,49,76,55,0
107778,66,70,52,0
107779,63,68,29,0
107780,60,79,58,0
107781,67,68,54,0
107782,58,52,61,0
107783,30,78,34,0
107784,49,57,47,0
107785,43,51,45,0
107786,50,62,52,0
107787,53,64,43,0
107788,59,73,23,0
107789,39,47,42,0
107790,63,76,40,0
107791,57,87,43,0
107792,59,57,47,0
107793,50,66,51,0
107794,60,61,58,0
107795,56,64,35,0
107796,47,63,48,0
107797,80,64,27,0
107798,58,54,57,0
107799,54,72,42,0
107800,47,83,53,0
107801,50,79,46,0
107802,61,70,61,0
107803,58,69,64,0
107804,56,75,45,0
107805,59,52,43,0
107806,45,60,52,0
107807,47,78,29,0
107808,61,78,48,0
107809,61,61,39,0
107810,56,64,46,0
107811,62,76,43,0
107812,51,79,51,0
107813,49,58,37,0
107814,62,60,45,0
107815,64,65,30,0
107816,54,77,54,0
107817,61,54,46,0
107818,65,66,40,0
107819,37,67,49,0
107820,59,44,35,0
107821,69,77,60,0
107822,64,75,44,0
107823,35,62,41,0
107824,62,59,36,0
107825,67,45,30,0
107826,71,57,43,0
107827,75,62,30,0
107828,57,72,55,0
107829,67,48,46,0
107830,39,47,31,0
107831,57,68,45,0
107832,58,75,50,0
107833,64,73,28,0
107834,56,80,35,0
107835,55,78,57,0
107836,52,60,44,0
107837,64,64,26,0
107838,65,69,40,0
107839,59,68,51,0
107840,51,52,43,0
107841,61,63,43,0
107842,73,60,43,0
107843,61,62,55,0
107844,58,62,42,0
107845,64,64,61,0
107846,42,69,37,0
107847,53,39,30,0
107848,75,54,52,0
107849,60,62,52,0
107850,53,61,43,0
107851,63,61,44,0
107852,56,65,53,0
107853,35,68,43,0
107854,78,63,30,0
107855,52,76,38,0
107856,57,54,56,0
107857,73,64,42,0
107858,57,72,40,0
107859,57,74,29,0
107860,60,77,65,0
107861,58,78,44,0
107862,58,65,37,0
107863,52,76,42,0
107864,67,73,70,0
107865,52,61,36,0
107866,66,72,60,0
107867,49,68,46,0
107868,55,63,45,0
107869,55,79,32,0
107870,68,70,38,0
107871,50,81,42,0
107872,48,59,61,0
107873,55,53,45,0
107874,55,75,38,0
107875,71,54,40,0
107876,69,62,50,0
107877,43,60,42,0
107878,57,64,40,0
107879,72,56,61,0
107880,62,62,26,0
107881,41,62,58,0
107882,62,68,29,0
107883,68,70,54,0
107884,61,56,35,0
107885,41,78,52,0
107886,54,76,39,0
107887,57,50,48,0
107888,59,72,36,0
107889,56,60,60,0
107890,61,67,48,0
107891,46,82,38,0
107892,67,78,56,0
107893,58,62,52,0
107894,69,61,60,0
107895,65,75,40,0
107896,51,68,48,0
107897,63,65,70,0
107898,53,65,57,0
107899,56,36,29,0
107900,53,56,55,0
107901,71,60,40,0
107902,68,63,47,0
107903,49,82,61,0
107904,67,52,36,0
107905,67,56,40,0
107906,54,57,31,0
107907,50,65,61,0
107908,39,50,20,0
107909,73,57,42,0
107910,42,69,38,0
107911,52,58,50,0
107912,52,45,59,0
107913,57,52,41,0
107914,62,57,28,0
107915,43,81,31,0
107916,53,61,44,0
107917,62,67,61,0
107918,46,70,41,0
107919,57,48,61,0
107920,68,71,53,0
107921,57,73,56,0
107922,58,65,52,0
107923,59,61,52,0
107924,65,63,39,0
107925,52,56,34,0
107926,67,71,52,0
107927,55,71,51,0
107928,60,62,46,0
107929,45,66,46,0
107930,45,63,42,0
107931,70,61,54,0
107932,62,64,30,0
107933,66,72,45,0
107934,50,59,55,0
107935,78,64,59,0
107936,50,57,35,0
107937,52,65,45,0
107938,38,70,51,0
107939,73,51,64,0
107940,44,70,42,0
107941,78,51,16,0
107942,48,52,37,0
107943,50,69,28,0
107944,58,67,51,0
107945,59,58,45,0
107946,50,68,44,0
107947,64,45,40,0
107948,64,52,40,0
107949,54,62,57,0
107950,73,57,32,0
107951,61,66,45,0
107952,57,71,53,0
107953,68,55,55,0
107954,42,75,34,0
107955,57,50,50,0
107956,50,78,41,0
107957,57,68,52,0
107958,59,62,31,0
107959,50,70,48,0
107960,60,57,54,0
107961,42,63,38,0
107962,67,56,38,0
107963,62,57,56,0
107964,72,62,53,0
107965,52,68,39,0
107966,77,55,30,0
107967,61,72,44,0
107968,60,66,44,0
107969,73,60,43,0
107970,56,65,46,0
107971,64,62,37,0
107972,67,58,40,0
107973,67,64,35,0
107974,60,55,22,0
107975,49,68,48,0
107976,68,58,40,0
107977,62,54,48,0
107978,77,57,33,0
107979,62,67,18,0
107980,63,50,52,0
107981,61,48,57,0
107982,51,68,51,0
107983,64,67,48,0
107984,74,61,40,0
107985,63,65,50,0
107986,67,60,42,0
107987,73,65,23,0
107988,59,57,31,0
107989,54,62,41,0
107990,61,61,45,0
107991,57,62,29,0
107992,68,57,30,0
107993,42,66,34,0
107994,65,57,50,0
107995,71,55,47,0
107996,73,56,78,0
107997,63,50,25,0
107998,56,62,48,0
107999,50,60,51,0
108000,65,60,41,0
108001,52,66,40,0
108002,60,57,46,0
108003,65,77,41,0
